CLIENTNUM,Attrition_Flag,Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,BinnedFeature,OrdinalFeature
719272458,Existing Customer,53,F,5,Graduate,Single,$40K - $60K,41,2,1,3,9815.0,1699,8116.0,0.18251398292611126,7962,89,0.1510500807754443,0.17300000000000001,1,0,0,0,Low,High
816615633,Existing Customer,47,F,2,Doctorate,Married,$40K - $60K,42,2,3,1,3256.0,2035,1221.0,0.19281719163968208,7075,89,0.17447495961227788,0.625,1,0,0,0,Low,Medium
720167508,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,35,1,2,1,19000.0,2389,16611.0,0.2384456873712099,7664,74,0.19413031771674746,0.126,1,0,0,0,Medium,Medium
711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,36,2,2,1,34516.0,1635,32881.0,0.22608183691492495,7219,86,0.15185783521809373,0.047,0,0,0,1,High,Medium
771772083,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,37,2,1,1,13197.0,0,13197.0,0.2004710038269061,8424,84,0.21190091545503503,0.0,1,0,0,0,Medium,Medium
708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,39,5,3,2,22599.0,0,22599.0,0.30585811009714453,4739,55,0.1308562197092084,0.0,1,0,0,0,Medium,Medium
709372608,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,31,1,1,2,23457.0,2517,20940.0,0.19899911686782457,7370,96,0.16882067851373184,0.107,1,0,0,0,Medium,Low
711136008,Existing Customer,41,M,4,Graduate,Single,$80K - $120K,33,1,1,3,31560.0,1298,30262.0,0.2004710038269061,7641,93,0.17016693591814758,0.041,1,0,0,0,High,Low
716691783,Existing Customer,46,F,3,High School,Single,Less than $40K,36,2,2,3,6218.0,2517,3701.0,0.21077421254047687,7689,84,0.18309100700053854,0.405,1,0,0,0,Low,Medium
709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,31,2,2,3,2844.0,2065,779.0,0.18781277597880483,7345,73,0.1987075928917609,0.726,1,0,0,0,Low,Low
824177733,Existing Customer,53,F,2,High School,Single,Less than $40K,49,1,2,3,9678.0,1710,7968.0,0.21931115690314984,7682,90,0.15589660743134087,0.177,1,0,0,0,Low,High
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,40,2,2,1,5207.0,1121,4086.0,0.1701501324698263,7153,84,0.17420570813139474,0.215,1,0,0,0,Low,High
712453308,Existing Customer,46,M,4,High School,Divorced,$40K - $60K,36,2,2,3,15034.0,1356,13678.0,0.2219605534294966,7737,84,0.20193861066235866,0.09,0,0,0,1,Medium,Medium
721008933,Existing Customer,44,F,2,Graduate,Divorced,$40K - $60K,36,1,1,2,3107.0,1995,1112.0,0.19664409773329408,7535,87,0.18120624663435653,0.642,1,0,0,0,Low,Medium
720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,39,2,1,1,12214.0,2379,9835.0,0.22637621430674124,8426,105,0.14647280560043083,0.195,1,0,0,0,Low,High
789556533,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,45,2,2,3,23070.0,1701,21369.0,0.249043273476597,8070,81,0.1852450188476037,0.074,1,0,0,0,Medium,High
717656433,Existing Customer,50,F,2,Graduate,Single,Less than $40K,40,1,2,2,2167.0,988,1179.0,0.18221960553429498,7199,83,0.19628432956381262,0.456,1,0,0,0,Low,Medium
792524358,Existing Customer,55,M,3,High School,Single,$80K - $120K,49,2,1,3,34516.0,810,33706.0,0.2316750073594348,7917,95,0.17959073774905765,0.023,0,1,0,0,High,High
801380808,Attrited Customer,44,M,2,Doctorate,Married,$80K - $120K,38,1,2,1,25894.0,2517,23377.0,0.30791875183985873,4847,49,0.2194399569197631,0.097,1,0,0,0,High,Medium
716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,36,4,2,3,3138.0,986,2152.0,0.29496614659994114,4724,56,0.21701669359181477,0.314,1,0,0,0,Low,Medium
716871633,Existing Customer,49,M,1,Uneducated,Single,$120K +,38,2,2,3,12055.0,1858,10197.0,0.189873417721519,7222,93,0.13462574044157244,0.154,1,0,0,0,Low,Medium
713872833,Existing Customer,54,F,2,Graduate,Single,$40K - $60K,41,2,1,3,10753.0,1845,8908.0,0.2028260229614366,7302,80,0.18901453957996772,0.17200000000000001,1,0,0,0,Low,High
711658758,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,35,6,5,1,2069.0,1101,968.0,0.2181336473358846,7307,82,0.20059235325794295,0.532,1,0,0,0,Low,Medium
717248583,Existing Customer,43,F,3,College,Married,Less than $40K,34,4,2,2,11362.0,1871,9491.0,0.252870179570209,7849,88,0.16962843295638128,0.165,0,0,0,1,Low,Low
713087958,Existing Customer,53,M,4,High School,Divorced,$120K +,36,3,3,2,34516.0,1337,33179.0,0.2072416838386812,7919,85,0.170974690360797,0.039,1,0,0,0,High,High
721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,32,2,1,1,20001.0,0,20001.0,0.2184280247277009,8094,96,0.16155088852988694,0.0,1,0,0,0,Medium,Medium
786097158,Existing Customer,48,M,2,High School,Married,$40K - $60K,42,2,3,2,8786.0,1559,7227.0,0.26758904916102444,8575,92,0.19816908992999463,0.177,1,0,0,0,Low,Medium
712219083,Existing Customer,41,M,3,Uneducated,Single,$80K - $120K,28,1,3,3,7142.0,1917,5225.0,0.21401236385045627,7892,83,0.19628432956381262,0.268,1,0,0,0,Low,Low
715327683,Attrited Customer,45,F,4,Post-Graduate,Single,Less than $40K,36,1,3,3,4477.0,2517,1960.0,0.3008536944362673,4996,55,0.1308562197092084,0.562,1,0,0,0,Low,Medium
715599633,Existing Customer,51,M,1,College,Married,$80K - $120K,38,2,3,2,34516.0,0,34516.0,0.1995878716514572,7686,89,0.16639741518578352,0.0,0,0,0,1,High,High
718958583,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,36,5,3,2,2367.0,1606,761.0,0.281424786576391,4506,59,0.1720516962843296,0.678,1,0,0,0,Low,Medium
717397983,Existing Customer,39,M,2,Uneducated,Single,$60K - $80K,29,2,2,3,23402.0,958,22444.0,0.19016779511333531,7570,98,0.17043618739903071,0.041,1,0,0,0,Medium,Low
818767458,Existing Customer,41,M,3,Graduate,Married,$120K +,36,2,3,2,6565.0,1130,5435.0,0.2422725934648219,7729,97,0.1733979536887453,0.17200000000000001,1,0,0,0,Low,Low
712075083,Attrited Customer,50,M,4,High School,Single,$120K +,41,4,3,3,6982.0,0,6982.0,0.29967618486900205,4830,50,0.19493807215939687,0.0,1,0,0,0,Low,Medium
711963183,Existing Customer,50,M,3,Uneducated,Married,Less than $40K,36,2,3,3,5128.0,0,5128.0,0.2072416838386812,7588,98,0.15643511039310717,0.0,1,0,0,0,Low,Medium
772404633,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,39,1,1,2,34516.0,1118,33398.0,0.19752722990874302,7734,74,0.16397415185783523,0.032,0,0,0,1,High,Medium
713302758,Existing Customer,49,M,2,Graduate,Married,$120K +,40,2,4,1,14646.0,1448,13198.0,0.2634677656755961,8160,92,0.1577813677975229,0.099,1,0,0,0,Medium,Medium
717859233,Existing Customer,41,M,5,Graduate,Married,$80K - $120K,37,1,3,2,12578.0,2517,10061.0,0.25758021783926993,8362,82,0.17232094776521273,0.2,1,0,0,0,Low,Low
718292283,Existing Customer,52,F,1,High School,Single,$40K - $60K,42,1,3,1,3416.0,1970,1446.0,0.23667942302031206,8254,75,0.16047388260635434,0.577,1,0,0,0,Low,High
713197308,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,33,1,2,1,6224.0,0,6224.0,0.18545775684427437,7612,82,0.21082390953150246,0.0,0,0,0,1,Low,Low
789175683,Existing Customer,49,F,2,College,Married,Less than $40K,38,2,3,2,10741.0,2517,8224.0,0.3199882249043273,8352,71,0.22105546580506197,0.234,0,0,0,1,Low,Medium
811700058,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,36,2,3,3,34516.0,687,33829.0,0.2987930526935531,4822,57,0.07942918686052773,0.02,0,1,0,0,High,Low
720164358,Attrited Customer,53,F,4,Graduate,Single,$40K - $60K,43,1,3,2,6058.0,0,6058.0,0.29349425964085957,4754,60,0.12466343564889608,0.0,1,0,0,0,Low,High
710357208,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,39,2,3,2,8561.0,915,7646.0,0.18751839858698852,7341,79,0.13220247711362412,0.107,1,0,0,0,Low,Medium
721486908,Existing Customer,51,F,5,High School,Single,Less than $40K,36,1,1,1,7645.0,2076,5569.0,0.22343244038857815,7710,75,0.23559504577275175,0.272,1,0,0,0,Low,High
711210633,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,42,2,4,1,1922.0,1124,798.0,0.22549308213129232,8049,76,0.11685514270328487,0.585,1,0,0,0,Low,High
712570458,Existing Customer,51,F,2,High School,Married,Less than $40K,33,2,1,3,5625.0,1640,3985.0,0.2628790108919635,7890,75,0.23559504577275175,0.292,1,0,0,0,Low,High
712058133,Existing Customer,54,F,2,College,Single,Less than $40K,36,1,3,3,2274.0,708,1566.0,0.19929349425964088,7735,74,0.18362950996230482,0.311,1,0,0,0,Low,High
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,31,1,2,2,34516.0,1802,32714.0,0.25640270827200473,7936,101,0.13058696822832527,0.052000000000000005,1,0,0,0,High,Medium
709893858,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,36,6,2,2,9422.0,2108,7314.0,0.2622902561083309,4633,58,0.1645126548196015,0.224,1,0,0,0,Low,Low
711854808,Attrited Customer,41,M,3,High School,Married,$120K +,32,2,2,1,34516.0,0,34516.0,0.2840741831027377,4734,57,0.1456650511577814,0.0,1,0,0,0,High,Low
822125283,Existing Customer,49,M,3,Uneducated,Married,$80K - $120K,45,2,1,1,4778.0,1351,3427.0,0.23108625257580218,7590,74,0.18362950996230482,0.28300000000000003,1,0,0,0,Low,Medium
720891633,Attrited Customer,53,F,2,High School,Single,Less than $40K,46,6,1,2,3199.0,0,3199.0,0.308213129231675,4805,59,0.1720516962843296,0.0,1,0,0,0,Low,High
715839708,Existing Customer,51,M,1,Graduate,Married,$120K +,39,2,3,2,34516.0,2452,32064.0,0.2081248160141301,7111,82,0.1637049003769521,0.07100000000000001,1,0,0,0,High,High
769152783,Attrited Customer,60,F,2,High School,Single,Less than $40K,54,1,6,2,8141.0,1811,6330.0,0.30703561966440973,5043,53,0.11631663974151858,0.222,1,0,0,0,Low,High
802675983,Existing Customer,42,F,3,Graduate,Married,Less than $40K,33,2,3,1,3794.0,1544,2250.0,0.21195172210774213,7872,80,0.14485729671513195,0.40700000000000003,1,0,0,0,Low,Low
712716108,Existing Customer,46,F,2,Graduate,Single,Less than $40K,36,1,1,1,5785.0,2130,3655.0,0.23932881954665883,7950,86,0.1596661281637049,0.368,1,0,0,0,Low,Medium
812794983,Existing Customer,41,F,3,College,Married,Less than $40K,31,2,2,2,4086.0,1974,2112.0,0.2281424786576391,7932,87,0.172859450726979,0.483,1,0,0,0,Low,Low
708968733,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,38,1,3,2,31987.0,0,31987.0,0.23962319693847514,7926,83,0.1445880452342488,0.0,1,0,0,0,High,Medium
779315508,Attrited Customer,43,M,4,Post-Graduate,Single,$40K - $60K,25,1,2,2,9043.0,1974,7069.0,0.3023255813953488,4638,48,0.1763597199784599,0.218,1,0,0,0,Low,Low
740065833,Existing Customer,47,F,3,Graduate,Single,Less than $40K,40,1,2,2,11128.0,2517,8611.0,0.23550191345304683,8526,93,0.17797522886375877,0.226,0,0,0,1,Low,Medium
721063533,Existing Customer,51,M,2,Graduate,Single,$40K - $60K,41,1,3,3,3062.0,2058,1004.0,0.1831027377097439,7289,75,0.18982229402261713,0.672,1,0,0,0,Low,High
780064983,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,29,2,1,3,34516.0,942,33574.0,0.22078304386223138,7665,86,0.1596661281637049,0.027,0,1,0,0,High,Medium
715298808,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,32,1,3,2,7566.0,1618,5948.0,0.21195172210774213,7570,88,0.14647280560043083,0.214,1,0,0,0,Low,Low
709497108,Existing Customer,44,F,2,High School,Married,Less than $40K,36,2,1,0,6633.0,1322,5311.0,0.20547541948778336,8396,106,0.1987075928917609,0.199,1,0,0,0,Low,Medium
719178183,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,42,2,3,3,34516.0,2517,31999.0,0.22343244038857815,8186,85,0.170974690360797,0.073,0,0,0,1,High,Medium
789560433,Attrited Customer,49,M,3,Post-Graduate,Single,$60K - $80K,42,2,4,2,14895.0,0,14895.0,0.30703561966440973,5147,53,0.150511577813678,0.0,1,0,0,0,Medium,Medium
712931733,Existing Customer,49,F,4,Graduate,Single,Less than $40K,36,1,1,3,2636.0,1257,1379.0,0.19458345599057994,7136,82,0.1637049003769521,0.47700000000000004,1,0,0,0,Low,Medium
771097683,Attrited Customer,43,M,2,High School,Single,$120K +,30,1,2,2,10896.0,2517,8379.0,0.30261995878716513,4935,58,0.13112547119009155,0.231,1,0,0,0,Low,Low
713824983,Existing Customer,43,F,0,High School,Married,Less than $40K,35,1,1,0,8401.0,1085,7316.0,0.20488666470415073,7697,98,0.1367797522886376,0.129,1,0,0,0,Low,Low
714821433,Existing Customer,45,F,4,College,Married,Less than $40K,36,2,1,1,2737.0,0,2737.0,0.20900794818957902,7587,80,0.15320409262250945,0.0,1,0,0,0,Low,Medium
773988708,Existing Customer,52,M,2,Uneducated,Married,$120K +,43,1,2,2,34516.0,1588,32928.0,0.21931115690314984,7512,81,0.1852450188476037,0.046,0,0,0,1,High,High
720198183,Existing Customer,42,M,5,College,Married,$40K - $60K,27,1,3,1,2437.0,1718,719.0,0.17898145422431558,8028,77,0.14539579967689825,0.705,1,0,0,0,Low,Low
780545133,Existing Customer,49,M,3,Graduate,Single,$80K - $120K,36,2,3,1,4557.0,985,3572.0,0.17427141595525464,7333,91,0.16047388260635434,0.216,1,0,0,0,Low,Medium
711128433,Existing Customer,55,M,3,Uneducated,Single,$40K - $60K,36,1,3,3,10949.0,829,10120.0,0.22048866647041507,7685,91,0.16047388260635434,0.076,1,0,0,0,Low,High
709556208,Existing Customer,40,F,3,College,Single,$40K - $60K,28,2,1,2,22361.0,1873,20488.0,0.20635855166323228,7586,94,0.15266558966074317,0.084,0,0,0,1,Medium,Low
794482158,Existing Customer,46,M,3,College,Single,$80K - $120K,32,2,1,3,34516.0,1954,32562.0,0.22225493082131292,7594,69,0.19520732364028004,0.057,0,0,0,1,High,Medium
780450708,Attrited Customer,58,M,1,College,Single,$120K +,45,1,3,2,34516.0,0,34516.0,0.2837798057109214,4864,48,0.1475498115239634,0.0,0,0,0,1,High,High
710016708,Existing Customer,44,F,3,Graduate,Married,Less than $40K,26,1,3,1,10877.0,1802,9075.0,0.2078304386223138,7974,90,0.1968228325255789,0.166,0,0,0,1,Low,Medium
712447758,Existing Customer,46,M,2,Graduate,Married,$80K - $120K,39,2,2,3,11901.0,2517,9384.0,0.22990874300853695,7998,82,0.1637049003769521,0.211,1,0,0,0,Low,Medium
720474408,Existing Customer,52,M,2,Graduate,Single,$40K - $60K,41,1,2,2,9298.0,1898,7400.0,0.19281719163968208,8427,87,0.20893914916532044,0.20400000000000001,1,0,0,0,Low,High
719401158,Existing Customer,62,F,0,Post-Graduate,Single,$40K - $60K,53,1,2,3,4136.0,0,4136.0,0.18840153076243746,7739,97,0.15885837372105546,0.0,1,0,0,0,Low,High
717583908,Existing Customer,57,M,1,High School,Single,$80K - $120K,45,1,6,1,15030.0,1395,13635.0,0.18398586988519283,7603,81,0.1583198707592892,0.093,1,0,0,0,Medium,High
823519458,Existing Customer,44,F,3,Graduate,Married,Less than $40K,40,1,1,3,6441.0,2151,4290.0,0.18840153076243746,7123,94,0.1324717285945073,0.334,1,0,0,0,Low,Medium
721227258,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,31,2,5,2,34516.0,1991,32525.0,0.2113629673241095,7520,79,0.18336025848142168,0.058,0,0,0,1,High,High
771304383,Existing Customer,45,F,3,High School,Married,Less than $40K,33,1,2,3,4174.0,2507,1667.0,0.2449219899911687,7905,86,0.20328486806677437,0.601,1,0,0,0,Low,Medium
778865583,Existing Customer,46,M,3,Graduate,Married,Less than $40K,27,1,2,2,6954.0,1502,5452.0,0.18369149249337652,7510,89,0.17447495961227788,0.216,1,0,0,0,Low,Medium
818280108,Existing Customer,43,F,4,High School,Single,Less than $40K,38,1,1,1,1820.0,0,1820.0,0.20841919340594642,7714,91,0.16047388260635434,0.0,1,0,0,0,Low,Low
716350008,Existing Customer,52,M,1,Uneducated,Married,$40K - $60K,36,2,2,3,2937.0,1633,1304.0,0.2522814247865764,8235,102,0.14054927302100162,0.556,1,0,0,0,Low,High
778172583,Existing Customer,46,F,3,High School,Single,Less than $40K,36,1,3,2,6636.0,2399,4237.0,0.2004710038269061,7023,86,0.17609046849757676,0.362,1,0,0,0,Low,Medium
719121708,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,31,2,3,3,31497.0,2192,29305.0,0.2555195760965558,7685,92,0.14351103931071624,0.07,0,0,0,1,High,Low
714342033,Attrited Customer,52,M,1,High School,Married,$120K +,34,2,3,1,34516.0,0,34516.0,0.3055637327053282,4863,56,0.12762520193861068,0.0,1,0,0,0,High,High
788811558,Existing Customer,52,F,1,High School,Married,Less than $40K,35,1,3,3,1959.0,1022,937.0,0.22961436561672063,7847,65,0.23074851911685515,0.522,1,0,0,0,Low,High
788943333,Attrited Customer,51,M,3,Post-Graduate,Married,$80K - $120K,37,6,2,2,34516.0,989,33527.0,0.30055931704445094,4810,55,0.09181475498115241,0.029,0,0,0,1,High,High
719258433,Existing Customer,49,M,5,Graduate,Single,$60K - $80K,42,2,1,3,7801.0,2018,5783.0,0.20135413600235502,7561,91,0.18443726440495425,0.259,1,0,0,0,Low,Medium
717895833,Existing Customer,55,M,3,College,Single,$120K +,44,2,2,3,6455.0,1837,4618.0,0.2110685899322932,8001,99,0.1903607969843834,0.28500000000000003,1,0,0,0,Low,High
711550983,Existing Customer,46,M,1,Graduate,Divorced,$40K - $60K,37,1,2,2,11343.0,1175,10168.0,0.20576979687959968,8313,107,0.18093699515347336,0.10400000000000001,1,0,0,0,Low,Medium
714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,31,2,3,4,23981.0,593,23388.0,0.2905504857226965,4758,65,0.1378567582121702,0.025,0,0,1,0,High,Low
716725008,Existing Customer,49,M,4,High School,Married,$80K - $120K,40,2,3,2,7667.0,2191,5476.0,0.20076538121872242,7886,94,0.18282175551965538,0.28600000000000003,1,0,0,0,Low,Medium
788824083,Existing Customer,41,M,2,Uneducated,Single,$120K +,24,2,2,1,34516.0,1022,33494.0,0.2187224021195172,8202,88,0.2458266020463113,0.03,1,0,0,0,High,Low
716335983,Existing Customer,37,M,2,High School,Single,$80K - $120K,36,1,2,3,6713.0,1590,5123.0,0.2493376508684133,7946,85,0.17959073774905765,0.23700000000000002,1,0,0,0,Low,Low
719157933,Existing Customer,51,M,2,Uneducated,Married,$120K +,40,1,3,1,10984.0,1429,9555.0,0.2210774212540477,7850,85,0.170974690360797,0.13,1,0,0,0,Low,High
716704158,Existing Customer,50,M,1,Doctorate,Married,$120K +,39,2,3,2,34516.0,2517,31999.0,0.22902561083308803,8087,86,0.13704900376952076,0.073,1,0,0,0,High,Medium
716258358,Existing Customer,57,M,2,Uneducated,Single,$60K - $80K,36,1,1,3,23058.0,1534,21524.0,0.20635855166323228,7009,82,0.19063004846526657,0.067,1,0,0,0,Medium,High
827904183,Existing Customer,40,M,4,Uneducated,Married,$120K +,36,2,2,2,17606.0,1377,16229.0,0.25345893435384165,8104,83,0.16882067851373184,0.078,1,0,0,0,Medium,Low
820394733,Existing Customer,52,M,0,College,Married,$120K +,47,2,1,1,34516.0,1464,33052.0,0.2028260229614366,7690,87,0.18120624663435653,0.042,0,1,0,0,High,High
716574033,Existing Customer,45,F,3,High School,Divorced,$40K - $60K,36,2,2,2,18000.0,1829,16171.0,0.19870473947600825,7149,86,0.16774367259019926,0.10200000000000001,0,0,0,1,Medium,Medium
736786908,Existing Customer,48,F,2,College,Married,Less than $40K,41,2,2,2,5550.0,2517,3033.0,0.22578745952310864,6984,85,0.14674205708131396,0.454,1,0,0,0,Low,Medium
774099708,Existing Customer,39,F,3,High School,Single,Less than $40K,33,2,1,2,1621.0,0,1621.0,0.22931998822490435,7400,86,0.1847065158858374,0.0,1,0,0,0,Low,Low
714282333,Existing Customer,49,F,4,College,Married,Less than $40K,36,1,1,2,3244.0,0,3244.0,0.225198704739476,7495,97,0.14539579967689825,0.0,1,0,0,0,Low,Medium
818316108,Existing Customer,43,F,1,Graduate,Married,Less than $40K,38,2,2,1,2550.0,1421,1129.0,0.24109508389755668,8063,72,0.19224555735056542,0.557,1,0,0,0,Low,Low
709838508,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,31,2,1,3,34516.0,1509,33007.0,0.21430674124227259,7167,91,0.16828217555196556,0.044,0,0,0,1,High,Medium
716212383,Attrited Customer,38,M,1,High School,Single,$120K +,30,5,3,3,10874.0,2415,8459.0,0.27465410656461586,4619,59,0.10016155088852989,0.222,1,0,0,0,Low,Low
757667133,Attrited Customer,54,M,2,College,Single,$80K - $120K,47,2,2,2,13769.0,0,13769.0,0.31145128054165444,4738,53,0.10635433494884224,0.0,1,0,0,0,Medium,High
794571108,Attrited Customer,39,M,2,Graduate,Divorced,$40K - $60K,23,5,2,3,17894.0,304,17590.0,0.2840741831027377,4691,63,0.12520193861066237,0.017,0,0,0,1,Medium,Low
711370458,Existing Customer,49,F,5,Graduate,Married,Less than $40K,38,1,2,2,15016.0,2016,13000.0,0.20871357079776273,7685,84,0.14189553042541736,0.134,0,1,0,0,Medium,Medium
788528958,Existing Customer,45,M,4,Graduate,Single,$120K +,38,1,1,3,9036.0,0,9036.0,0.2216661760376803,8356,79,0.18336025848142168,0.0,1,0,0,0,Low,Medium
716745408,Existing Customer,54,M,1,High School,Single,$80K - $120K,36,1,2,3,12813.0,1998,10815.0,0.24639387695025022,7803,81,0.1852450188476037,0.156,1,0,0,0,Low,High
771752508,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,29,1,1,1,4660.0,1844,2816.0,0.29967618486900205,8571,84,0.17420570813139474,0.396,1,0,0,0,Low,Low
788916933,Existing Customer,49,M,5,College,Married,$60K - $80K,35,1,2,2,34516.0,1064,33452.0,0.23432440388578157,8095,81,0.16693591814754982,0.031,0,1,0,0,High,Medium
714938733,Attrited Customer,48,M,1,Post-Graduate,Single,$80K - $120K,38,4,2,2,13174.0,0,13174.0,0.28113040918457466,4890,49,0.13058696822832527,0.0,1,0,0,0,Medium,Medium
714422058,Existing Customer,42,M,3,Graduate,Single,$120K +,36,1,2,3,31639.0,2446,29193.0,0.18604651162790697,7119,86,0.15185783521809373,0.077,1,0,0,0,High,Low
712191783,Existing Customer,49,M,4,High School,Married,$120K +,36,1,1,1,34516.0,1634,32882.0,0.22608183691492495,7788,94,0.12627894453419494,0.047,0,1,0,0,High,Medium
716319258,Existing Customer,43,M,4,Uneducated,Single,$120K +,36,1,1,3,34516.0,1742,32774.0,0.19458345599057994,7360,82,0.20059235325794295,0.05,1,0,0,0,High,Low
716742483,Existing Customer,38,F,1,Graduate,Single,Less than $40K,29,2,3,3,7504.0,1134,6370.0,0.1972328525169267,7525,100,0.12089391491653205,0.151,1,0,0,0,Low,Low
